run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,lambda,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
18,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99840,6924.0,1.0,6924.0,6924.0,637.0,328523.0,318.0,318.0,0.0,1.0,1.0
19,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99851,6435.0,1.0,6435.0,6435.0,659.0,317929.0,216.0,216.0,0.0,1.0,1.0
20,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99932,5922.0,1.0,5922.0,5888.0,705.0,324568.0,295.0,295.0,0.0,1.0,1.0
21,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99983,6034.0,1.0,6034.0,6034.0,704.0,322580.0,272.0,272.0,0.0,1.0,1.0
22,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99918,7069.0,1.0,7069.0,7069.0,619.0,318747.0,254.0,254.0,0.0,1.0,1.0
23,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99978,6555.0,1.0,6555.0,6497.0,583.0,291220.0,274.0,274.0,0.0,1.0,1.0
24,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99924,6624.0,1.0,6624.0,6624.0,532.0,258776.0,198.0,198.0,0.0,1.0,1.0
25,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99987,6815.0,1.0,6815.0,6791.0,585.0,299118.0,359.0,359.0,0.0,1.0,1.0
26,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99878,6613.0,1.0,6613.0,6609.0,638.0,306974.0,205.0,205.0,0.0,1.0,1.0
27,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99982,7052.0,0.0,7020.0,6988.0,618.0,314279.0,301.0,301.0,32.0,1.0,1.0
28,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99916,6364.0,1.0,6364.0,6364.0,619.0,301169.0,164.0,164.0,0.0,1.0,1.0
29,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99839,6807.0,1.0,6807.0,6807.0,581.0,291990.0,129.0,129.0,0.0,1.0,1.0
30,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99822,6469.0,1.0,6469.0,6469.0,520.0,250229.0,289.0,289.0,0.0,1.0,1.0
31,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99869,7116.0,1.0,7116.0,7116.0,617.0,321259.0,468.0,468.0,0.0,1.0,1.0
32,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99919,6240.0,1.0,6240.0,6179.0,552.0,265129.0,374.0,374.0,0.0,1.0,1.0
33,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99992,6292.0,1.0,6292.0,6292.0,619.0,295609.0,331.0,331.0,0.0,1.0,1.0
34,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99990,6540.0,1.0,6540.0,6514.0,584.0,287893.0,206.0,206.0,0.0,1.0,1.0
35,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99895,5424.0,1.0,5424.0,5424.0,702.0,302743.0,285.0,285.0,0.0,1.0,1.0
36,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99981,7611.0,1.0,7611.0,7611.0,613.0,327145.0,154.0,154.0,0.0,1.0,1.0
37,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99977,6792.0,1.0,6792.0,6792.0,615.0,302551.0,380.0,380.0,0.0,1.0,1.0
38,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99896,6509.0,1.0,6509.0,6509.0,662.0,317514.0,515.0,515.0,0.0,1.0,1.0
39,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99989,6795.0,1.0,6795.0,6795.0,617.0,312967.0,225.0,225.0,0.0,1.0,1.0
40,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99980,6119.0,1.0,6119.0,6119.0,550.0,256300.0,97.0,97.0,0.0,1.0,1.0
41,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99840,6556.0,1.0,6556.0,6556.0,576.0,284465.0,193.0,193.0,0.0,1.0,1.0
42,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99822,5939.0,1.0,5939.0,5939.0,524.0,239933.0,399.0,399.0,0.0,1.0,1.0
43,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99944,6093.0,1.0,6093.0,6093.0,545.0,248218.0,189.0,189.0,0.0,1.0,1.0
44,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99914,5852.0,1.0,5852.0,5852.0,583.0,260532.0,249.0,249.0,0.0,1.0,1.0
45,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99957,6093.0,1.0,6149.0,5998.0,584.0,264385.0,122.0,122.0,56.0,1.0,1.0
46,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99922,6356.0,1.0,6356.0,6356.0,653.0,321027.0,427.0,427.0,0.0,1.0,1.0
47,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99994,6169.0,1.0,6169.0,6169.0,611.0,280629.0,343.0,343.0,0.0,1.0,1.0
48,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99949,6775.0,1.0,6775.0,6748.0,659.0,335119.0,343.0,343.0,0.0,1.0,1.0
49,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99876,7602.0,1.0,7602.0,7594.0,583.0,311734.0,222.0,222.0,0.0,1.0,1.0
50,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99841,7390.0,1.0,7390.0,7363.0,572.0,310161.0,395.0,395.0,0.0,1.0,1.0
51,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99943,6440.0,1.0,6440.0,6440.0,583.0,289141.0,66.0,66.0,0.0,1.0,1.0
52,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99856,5720.0,1.0,5720.0,5720.0,660.0,298725.0,218.0,218.0,0.0,1.0,1.0
53,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99905,7077.0,1.0,7077.0,7077.0,579.0,299475.0,199.0,199.0,0.0,1.0,1.0
54,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99929,6572.0,1.0,6572.0,6572.0,689.0,339740.0,316.0,316.0,0.0,1.0,1.0
55,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99865,6987.0,1.0,6987.0,6987.0,578.0,298021.0,504.0,504.0,0.0,1.0,1.0
56,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99990,6585.0,1.0,6585.0,6585.0,586.0,290595.0,339.0,339.0,0.0,1.0,1.0
57,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99912,6098.0,1.0,6098.0,6098.0,685.0,313884.0,291.0,291.0,0.0,1.0,1.0
58,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99889,6233.0,1.0,6233.0,6233.0,657.0,304275.0,84.0,84.0,0.0,1.0,1.0
59,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99897,6667.0,1.0,6667.0,6667.0,575.0,289758.0,293.0,293.0,0.0,1.0,1.0
60,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99875,6299.0,1.0,6299.0,6279.0,551.0,264055.0,205.0,205.0,0.0,1.0,1.0
61,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99974,6579.0,1.0,6579.0,6573.0,660.0,326501.0,207.0,207.0,0.0,1.0,1.0
62,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99878,6786.0,1.0,6786.0,6786.0,616.0,309451.0,321.0,321.0,0.0,1.0,1.0
63,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99975,7100.0,1.0,7100.0,7100.0,617.0,318622.0,182.0,182.0,0.0,1.0,1.0
64,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99946,6858.0,1.0,6858.0,6780.0,660.0,336143.0,166.0,166.0,0.0,1.0,1.0
65,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99974,6967.0,1.0,6967.0,6967.0,548.0,281018.0,296.0,296.0,0.0,1.0,1.0
66,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99845,6847.0,1.0,6847.0,6847.0,521.0,270272.0,272.0,272.0,0.0,1.0,1.0
67,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99975,6511.0,1.0,6511.0,6511.0,586.0,292761.0,330.0,330.0,0.0,1.0,1.0
68,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99988,6254.0,1.0,6254.0,6254.0,684.0,331331.0,256.0,256.0,0.0,1.0,1.0
69,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99980,6078.0,1.0,6078.0,6078.0,658.0,303586.0,360.0,360.0,0.0,1.0,1.0
70,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99908,6653.0,1.0,6653.0,6620.0,552.0,267515.0,122.0,122.0,0.0,1.0,1.0
71,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99844,6675.0,1.0,6675.0,6667.0,450.0,217311.0,431.0,431.0,0.0,1.0,1.0
72,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99879,6714.0,1.0,6714.0,6714.0,583.0,285127.0,347.0,347.0,0.0,1.0,1.0
73,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99988,5748.0,1.0,5748.0,5741.0,660.0,295578.0,172.0,172.0,0.0,1.0,1.0
74,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99917,5663.0,1.0,5663.0,5663.0,586.0,258454.0,157.0,157.0,0.0,1.0,1.0
75,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99960,6181.0,1.0,6181.0,6181.0,622.0,299774.0,272.0,272.0,0.0,1.0,1.0
76,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99887,5896.0,1.0,5896.0,5896.0,654.0,293832.0,106.0,106.0,0.0,1.0,1.0
77,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99930,7103.0,1.0,7103.0,7056.0,662.0,353308.0,441.0,441.0,0.0,1.0,1.0
78,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99970,6330.0,1.0,6330.0,6330.0,559.0,272362.0,378.0,378.0,0.0,1.0,1.0
79,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99882,7414.0,1.0,7414.0,7414.0,552.0,292928.0,303.0,303.0,0.0,1.0,1.0
80,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99881,6046.0,1.0,6046.0,6046.0,607.0,285180.0,460.0,460.0,0.0,1.0,1.0
81,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99955,7754.0,1.0,7754.0,7682.0,563.0,314958.0,132.0,132.0,0.0,1.0,1.0
82,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99903,6354.0,1.0,6354.0,6354.0,619.0,300774.0,479.0,479.0,0.0,1.0,1.0
83,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99972,7770.0,1.0,7770.0,7707.0,523.0,289292.0,560.0,560.0,0.0,1.0,1.0
84,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99992,6111.0,1.0,6111.0,6106.0,552.0,256081.0,269.0,269.0,0.0,1.0,1.0
85,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99868,6287.0,1.0,6287.0,6276.0,583.0,282674.0,238.0,238.0,0.0,1.0,1.0
86,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99894,5522.0,1.0,5522.0,5522.0,620.0,277737.0,132.0,132.0,0.0,1.0,1.0
87,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99962,5532.0,1.0,5532.0,5532.0,582.0,255447.0,243.0,243.0,0.0,1.0,1.0
88,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99968,6440.0,1.0,6440.0,6440.0,583.0,285367.0,305.0,305.0,0.0,1.0,1.0
89,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99999,6028.0,1.0,6028.0,6028.0,643.0,300153.0,350.0,350.0,0.0,1.0,1.0
90,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99987,5986.0,1.0,5986.0,5981.0,522.0,236939.0,301.0,301.0,0.0,1.0,1.0
91,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99976,6437.0,1.0,6437.0,6437.0,661.0,326793.0,219.0,219.0,0.0,1.0,1.0
92,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99949,6409.0,1.0,6409.0,6341.0,618.0,298898.0,294.0,294.0,0.0,1.0,1.0
93,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99874,7012.0,1.0,7012.0,7000.0,608.0,323989.0,167.0,167.0,0.0,1.0,1.0
94,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99837,6669.0,1.0,6688.0,6669.0,523.0,269865.0,120.0,120.0,19.0,1.0,1.0
95,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99886,6256.0,1.0,6256.0,6256.0,555.0,258536.0,397.0,397.0,0.0,1.0,1.0
96,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99898,6672.0,1.0,6672.0,6672.0,618.0,308312.0,286.0,286.0,0.0,1.0,1.0
97,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99983,6044.0,1.0,6044.0,6044.0,582.0,270614.0,110.0,110.0,0.0,1.0,1.0
98,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99900,7584.0,1.0,7584.0,7584.0,494.0,271830.0,301.0,301.0,0.0,1.0,1.0
99,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99985,6087.0,1.0,6087.0,6087.0,549.0,251894.0,114.0,114.0,0.0,1.0,1.0
0,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99948,6264.0,1.0,6264.0,6264.0,649.0,312282.0,229.0,229.0,0.0,1.0,1.0
1,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99923,6495.0,1.0,6495.0,6438.0,578.0,284791.0,143.0,143.0,0.0,1.0,1.0
2,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99931,6256.0,1.0,6256.0,6256.0,597.0,287517.0,286.0,286.0,0.0,1.0,1.0
3,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99907,5842.0,1.0,5842.0,5842.0,606.0,273160.0,296.0,296.0,0.0,1.0,1.0
4,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99930,5553.0,0.0,5477.5,5458.0,693.0,302627.0,345.0,299.0,75.5,1.0,1.0
5,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99874,7357.0,0.0,6940.5,6971.0,650.0,335675.0,218.0,242.0,416.5,1.0,1.0
6,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99865,6334.0,1.0,6324.0,6297.0,550.0,257792.0,84.0,84.0,10.0,1.0,1.0
7,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99945,8841.0,0.0,6932.5,7285.0,593.0,297426.0,382.0,270.0,1908.5,1.0,1.0
8,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99930,7172.0,1.0,7172.0,7172.0,544.0,291436.0,279.0,279.0,0.0,1.0,1.0
9,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99892,7027.0,1.0,6435.5,6494.0,615.0,301542.0,269.0,206.0,591.5,1.0,1.0
10,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99877,6377.0,1.0,6377.0,6377.0,649.0,320208.0,157.0,157.0,0.0,1.0,1.0
11,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99912,6203.0,1.0,6203.0,6146.0,580.0,272905.0,218.0,218.0,0.0,1.0,1.0
12,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99954,6288.0,1.0,6288.0,6265.0,611.0,287475.0,275.0,275.0,0.0,1.0,1.0
13,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99881,6751.0,0.0,6314.0,6433.0,574.0,275893.0,336.0,306.0,437.0,1.0,1.0
14,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99924,6494.0,1.0,6542.5,6494.0,646.0,325149.0,274.0,274.0,48.5,1.0,1.0
15,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99929,6408.0,1.0,6479.5,6408.0,611.0,296111.0,258.0,258.0,71.5,1.0,1.0
16,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99880,6021.0,0.0,5806.0,5823.0,658.0,291150.0,60.0,60.0,215.0,1.0,1.0
17,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99946,6355.0,1.0,6355.0,6326.0,645.0,317483.0,107.0,107.0,0.0,1.0,1.0
18,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99864,9198.0,0.0,7029.0,7551.0,638.0,329049.0,231.0,324.0,2169.0,1.0,1.0
19,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99867,6422.0,1.0,6456.5,6422.0,651.0,313463.0,229.0,246.0,34.5,1.0,1.0
20,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99935,5926.0,1.0,5926.0,5926.0,694.0,319116.0,337.0,337.0,0.0,1.0,1.0
21,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99995,5881.0,1.0,5881.0,5881.0,685.0,313746.0,218.0,218.0,0.0,1.0,1.0
22,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99987,7203.0,1.0,7203.0,7203.0,614.0,315915.0,351.0,351.0,0.0,1.0,1.0
23,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99967,6870.0,1.0,6479.5,6591.0,578.0,288833.0,482.0,277.0,390.5,1.0,1.0
24,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99954,6543.0,1.0,6543.0,6543.0,539.0,262737.0,287.0,287.0,0.0,1.0,1.0
25,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99895,6822.0,0.0,6791.0,6791.0,579.0,296069.0,324.0,321.0,31.0,1.0,1.0
26,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99904,6370.0,1.0,6370.0,6370.0,645.0,310475.0,215.0,215.0,0.0,1.0,1.0
27,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99929,6575.0,1.0,6575.0,6575.0,611.0,310029.0,315.0,315.0,0.0,1.0,1.0
28,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99879,6785.0,0.0,6582.0,6541.0,614.0,299022.0,269.0,270.0,203.0,1.0,1.0
29,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99972,6794.0,1.0,6794.0,6794.0,576.0,289422.0,125.0,125.0,0.0,1.0,1.0
30,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99945,6352.0,1.0,6352.0,6339.0,515.0,248548.0,197.0,197.0,0.0,1.0,1.0
31,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99914,7085.0,1.0,7085.0,7085.0,615.0,319467.0,390.0,390.0,0.0,1.0,1.0
32,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99910,7017.0,1.0,7048.5,6840.0,546.0,264002.0,373.0,369.0,31.5,1.0,1.0
33,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99962,6351.0,1.0,6290.5,6264.0,616.0,293329.0,396.0,396.0,60.5,1.0,1.0
34,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99894,6469.0,1.0,6469.0,6460.0,577.0,284340.0,150.0,150.0,0.0,1.0,1.0
35,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99924,5638.0,1.0,5599.5,5575.0,697.0,300709.0,228.0,228.0,38.5,1.0,1.0
36,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99908,7657.0,0.0,7652.0,7606.0,602.0,320688.0,220.0,220.0,5.0,1.0,1.0
37,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99878,6680.0,0.0,6435.0,6452.0,615.0,301031.0,428.0,255.0,245.0,1.0,1.0
38,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99895,6549.0,1.0,6494.5,6472.0,654.0,313946.0,410.0,410.0,54.5,1.0,1.0
39,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99903,6772.0,1.0,6772.0,6772.0,607.0,306513.0,251.0,251.0,0.0,1.0,1.0
40,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99952,6194.0,1.0,6158.0,6079.0,548.0,254828.0,198.0,198.0,36.0,1.0,1.0
41,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99872,6689.0,1.0,6514.5,6532.0,569.0,280607.0,203.0,203.0,174.5,1.0,1.0
42,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99977,5793.0,1.0,5793.0,5793.0,522.0,238131.0,285.0,285.0,0.0,1.0,1.0
43,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99860,5932.0,1.0,5932.0,5930.0,544.0,246961.0,106.0,106.0,0.0,1.0,1.0
44,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99839,5749.0,1.0,5749.0,5749.0,573.0,256433.0,239.0,239.0,0.0,1.0,1.0
45,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99866,6424.0,0.0,6031.0,6035.0,579.0,263203.0,125.0,131.0,393.0,1.0,1.0
46,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99926,6649.0,1.0,6689.5,6649.0,653.0,321021.0,364.0,364.0,40.5,1.0,1.0
47,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99860,5995.0,1.0,5995.0,5995.0,614.0,282316.0,302.0,302.0,0.0,1.0,1.0
48,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99942,6893.0,1.0,6766.5,6833.0,648.0,330119.0,335.0,352.0,126.5,1.0,1.0
49,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99878,7752.0,0.0,7634.5,7460.0,576.0,307634.0,228.0,228.0,117.5,1.0,1.0
50,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99919,7557.0,0.0,7304.0,7270.0,557.0,302906.0,355.0,382.0,253.0,1.0,1.0
51,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99855,6444.0,1.0,6444.0,6444.0,579.0,287285.0,105.0,105.0,0.0,1.0,1.0
52,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99930,5736.0,1.0,5736.0,5736.0,653.0,295836.0,212.0,212.0,0.0,1.0,1.0
53,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99940,6857.0,1.0,6857.0,6857.0,574.0,297614.0,197.0,197.0,0.0,1.0,1.0
54,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99904,6588.0,1.0,6312.0,6338.0,677.0,333743.0,207.0,275.0,276.0,1.0,1.0
55,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,750.0,DSA_ASY,0.7,99981,6944.0,1.0,6845.0,6702.0,575.0,297870.0,664.0,562.0,99.0,1.0,1.0
